Sample in Buffer,Sample in Window,TRIGGER,voltage_signals[15:0],parallel_word_data[15:0],DAC_send_pulse
159,159,0,0658,16648,1
160,160,0,0658,16648,1
161,161,0,0658,1056,1
162,162,0,0658,1056,1
163,163,0,0658,4227,1
164,164,0,0658,4227,1
165,165,0,0658,16910,1
166,166,0,0658,16910,1
167,167,0,0658,2106,1
168,168,0,0658,2106,1
169,169,0,0658,8427,1
170,170,0,0658,8427,1
171,171,0,0658,8427,1
172,172,0,0658,8427,1
173,173,0,0658,8427,1
174,174,0,0658,8427,1
175,175,0,0658,8427,1
176,176,0,0658,8427,1
177,177,0,0658,8427,1
178,178,0,0658,8427,1
179,179,0,0658,8427,1
180,180,0,0658,-31828,1
181,181,0,0658,-31828,1
182,182,0,0658,3762,1
183,183,0,0658,3762,1
184,184,0,0658,15049,1
185,185,0,0658,15049,1
186,186,0,0658,-5340,1
187,187,0,0658,-5340,1
188,188,0,0658,-21359,1
189,189,0,0658,-21359,1
190,190,0,0658,-19900,1
191,191,0,0658,-19900,1
192,192,0,0658,-14063,1
193,193,0,0658,-14063,1
194,194,0,0658,9284,1
195,195,0,0658,9284,1
196,196,0,0658,9284,1
197,197,0,0658,9284,1
198,198,0,0658,9284,1
199,199,0,0658,9284,1
200,200,0,0658,9284,1
201,201,0,0658,9284,1
202,202,0,0658,9284,1
203,203,0,0658,9284,1
204,204,0,0658,9284,1
205,205,0,0658,-28400,1
206,206,0,0658,-28400,1
207,207,0,0658,17474,1
208,208,0,0658,17474,1
209,209,0,0658,4361,1
210,210,0,0658,4361,1
211,211,0,0658,17446,1
212,212,0,0658,17446,1
213,213,0,0658,4251,1
214,214,0,0658,4251,1
215,215,0,0658,17006,1
216,216,0,0658,17006,1
217,217,0,0658,2490,1
218,218,0,0658,2490,1
219,219,0,0658,9960,1
220,220,0,0658,9960,1
221,221,0,0658,9960,1
222,222,0,0658,9960,1
223,223,0,0658,9960,1
224,224,0,0658,9960,1
225,225,0,0658,9960,1
226,226,0,0658,9960,1
227,227,0,0658,9960,1
228,228,0,0658,9960,1
229,229,0,0658,9960,1
230,230,0,0658,-25696,1
231,231,0,0658,-25696,1
232,232,0,0658,28290,1
233,233,0,0658,28290,1
234,234,0,0658,-17910,1
235,235,0,0658,-17910,1
236,236,0,0658,-6103,1
237,237,0,0658,-6103,1
238,238,0,0658,-24412,1
239,239,0,0658,-24412,1
240,240,0,0658,-32112,1
241,241,0,0658,-32112,1
242,242,0,0658,2626,1
243,243,0,0658,2626,1
244,244,0,0658,10505,1
245,245,0,0658,10505,1
246,246,0,0658,10505,1
247,247,0,0658,10505,1
248,248,0,0658,10505,1
249,249,0,0658,10505,1
250,250,0,0658,10505,1
251,251,0,0658,10505,1
252,252,0,0658,10505,1
253,253,0,0658,10505,1
254,254,0,0658,10505,1
255,255,0,0658,-23516,1
256,256,0,0658,-23516,1
257,257,0,0658,-28526,1
258,258,0,0658,-28526,1
259,259,0,0658,16971,1
260,260,0,0658,16971,1
261,261,0,0658,2348,1
262,262,0,0658,2348,1
263,263,0,0658,9394,1
264,264,0,0658,9394,1
265,265,0,0658,-27958,1
266,266,0,0658,-27958,1
267,267,0,0658,19243,1
268,268,0,0658,19243,1
269,269,0,0658,11438,1
270,270,0,0658,11438,1
271,271,0,0658,11438,1
272,272,0,0658,11438,1
273,273,0,0658,11438,1
274,274,0,0658,11438,1
275,275,0,0658,11438,1
276,276,0,0658,11438,1
277,277,0,0658,11438,1
278,278,0,0658,11438,1
279,279,0,0658,11438,1
280,280,0,0658,-19784,1
281,281,0,0658,-19784,1
282,282,0,0658,-13598,1
283,283,0,0658,-13598,1
284,284,0,0658,11146,1
285,285,0,0658,11146,1
286,286,0,0658,-20949,1
287,287,0,0658,-20949,1
288,288,0,0658,-18257,1
289,289,0,0658,-18257,1
290,290,0,0658,-7492,1
291,291,0,0658,-7492,1
292,292,0,0658,-29966,1
293,293,0,0658,-29966,1
294,294,0,0658,11211,1
295,295,0,0658,11211,1
296,296,0,0658,11211,1
297,297,0,0658,11211,1
298,298,0,0658,11211,1
299,299,0,0658,11211,1
300,300,0,0658,11211,1
301,301,0,0658,11211,1
302,302,0,0658,11211,1
303,303,0,0658,11211,1
304,304,0,0658,11211,1
305,305,0,0658,-20692,1
306,306,0,0658,-20692,1
307,307,0,0658,-17230,1
308,308,0,0658,-17230,1
309,309,0,0658,-3382,1
310,310,0,0658,-3382,1
311,311,0,0658,-13526,1
312,312,0,0658,-13526,1
313,313,0,0658,11435,1
314,314,0,0658,11435,1
315,315,0,0658,-19795,1
316,316,0,0658,-19795,1
317,317,0,0658,-13644,1
318,318,0,0658,-13644,1
319,319,0,0658,10961,1
320,320,0,0658,10961,1
321,321,0,0658,10961,1
322,322,0,0658,10961,1
323,323,0,0658,10961,1
324,324,0,0658,10961,1
325,325,0,0658,10961,1
326,326,0,0658,10961,1
327,327,0,0658,10961,1
328,328,0,0658,10961,1
329,329,0,0658,10961,1
330,330,0,0658,-21692,1
331,331,0,0658,-21692,1
332,332,0,0658,-21230,1
333,333,0,0658,-21230,1
334,334,0,0658,-19382,1
335,335,0,0658,-19382,1
336,336,0,0658,-11990,1
337,337,0,0658,-11990,1
338,338,0,0658,17579,1
339,339,0,0658,17579,1
340,340,0,0658,4783,1
341,341,0,0658,4783,1
342,342,0,0658,19134,1
343,343,0,0658,19134,1
344,344,0,0658,11003,1
345,345,0,0658,11003,1
346,346,0,0658,11003,1
347,347,0,0658,11003,1
348,348,0,0658,11003,1
349,349,0,0658,11003,1
350,350,0,0658,11003,1
351,351,0,0658,11003,1
352,352,0,0658,11003,1
353,353,0,0658,11003,1
354,354,0,0658,11003,1
355,355,0,0658,-21524,1
356,356,0,0658,-21524,1
357,357,0,0658,-20558,1
358,358,0,0658,-20558,1
359,359,0,0658,-16694,1
360,360,0,0658,-16694,1
361,361,0,0658,-1239,1
362,362,0,0658,-1239,1
363,363,0,0658,-4953,1
364,364,0,0658,-4953,1
365,365,0,0658,-19810,1
366,366,0,0658,-19810,1
367,367,0,0658,-13703,1
368,368,0,0658,-13703,1
369,369,0,0658,10726,1
370,370,0,0658,10726,1
371,371,0,0658,10726,1
372,372,0,0658,10726,1
373,373,0,0658,10726,1
374,374,0,0658,10726,1
375,375,0,0658,10726,1
376,376,0,0658,10726,1
377,377,0,0658,10726,1
378,378,0,0658,10726,1
379,379,0,0658,10726,1
380,380,0,0658,-22632,1
381,381,0,0658,-22632,1
382,382,0,0658,-24990,1
383,383,0,0658,-24990,1
384,384,0,0658,31114,1
385,385,0,0658,31114,1
386,386,0,0658,-6614,1
387,387,0,0658,-6614,1
388,388,0,0658,-26453,1
389,389,0,0658,-26453,1
390,390,0,0658,25263,1
391,391,0,0658,25263,1
392,392,0,0658,-30020,1
393,393,0,0658,-30020,1
394,394,0,0658,10993,1
395,395,0,0658,10993,1
396,396,0,0658,10993,1
397,397,0,0658,10993,1
398,398,0,0658,10993,1
399,399,0,0658,10993,1
400,400,0,0658,10993,1
401,401,0,0658,10993,1
402,402,0,0658,10993,1
403,403,0,0658,10993,1
404,404,0,0658,10993,1
405,405,0,0658,-21564,1
406,406,0,0658,-21564,1
407,407,0,0658,-20718,1
408,408,0,0658,-20718,1
409,409,0,0658,-17334,1
410,410,0,0658,-17334,1
411,411,0,0658,-3798,1
412,412,0,0658,-3798,1
413,413,0,0658,-15190,1
414,414,0,0658,-15190,1
415,415,0,0658,4776,1
416,416,0,0658,4776,1
417,417,0,0658,19104,1
418,418,0,0658,19104,1
419,419,0,0658,10881,1
420,420,0,0658,10881,1
421,421,0,0658,10881,1
422,422,0,0658,10881,1
423,423,0,0658,10881,1
424,424,0,0658,10881,1
425,425,0,0658,10881,1
426,426,0,0658,10881,1
427,427,0,0658,10881,1
428,428,0,0658,10881,1
429,429,0,0658,10881,1
430,430,0,0658,-22012,1
431,431,0,0658,-22012,1
432,432,0,0658,-22510,1
433,433,0,0658,-22510,1
434,434,0,0658,-24502,1
435,435,0,0658,-24502,1
436,436,0,0658,-32471,1
437,437,0,0658,-32471,1
438,438,0,0658,1189,1
439,439,0,0658,1189,1
440,440,0,0658,4758,1
441,441,0,0658,4758,1
442,442,0,0658,19032,1
443,443,0,0658,19032,1
444,444,0,0658,10592,1
445,445,0,0658,10592,1
446,446,0,0658,10592,1
447,447,0,0658,10592,1
448,448,0,0658,10592,1
449,449,0,0658,10592,1
450,450,0,0658,10592,1
451,451,0,0658,10592,1
452,452,0,0658,10592,1
453,453,0,0658,10592,1
454,454,0,0658,10592,1
455,455,0,0658,-23168,1
456,456,0,0658,-23168,1
457,457,0,0658,-27134,1
458,458,0,0658,-27134,1
459,459,0,0658,22538,1
460,460,0,0658,22538,1
461,461,0,0658,24616,1
462,462,0,0658,24616,1
463,463,0,0658,-32605,1
464,464,0,0658,-32605,1
465,465,0,0658,654,1
466,466,0,0658,654,1
467,467,0,0658,2619,1
468,468,0,0658,2619,1
469,469,0,0658,10479,1
470,470,0,0658,10479,1
471,471,0,0658,10479,1
472,472,0,0658,10479,1
473,473,0,0658,10479,1
474,474,0,0658,10479,1
475,475,0,0658,10479,1
476,476,0,0658,10479,1
477,477,0,0658,10479,1
478,478,0,0658,10479,1
479,479,0,0658,10479,1
480,480,0,0658,-23620,1
481,481,0,0658,-23620,1
482,482,0,0658,-28942,1
483,483,0,0658,-28942,1
484,484,0,0658,15306,1
485,485,0,0658,15306,1
486,486,0,0658,-4311,1
487,487,0,0658,-4311,1
488,488,0,0658,-17244,1
489,489,0,0658,-17244,1
490,490,0,0658,-3439,1
491,491,0,0658,-3439,1
492,492,0,0658,-13755,1
493,493,0,0658,-13755,1
494,494,0,0658,10518,1
495,495,0,0658,10518,1
496,496,0,0658,10518,1
497,497,0,0658,10518,1
498,498,0,0658,10518,1
499,499,0,0658,10518,1
500,500,0,0658,10518,1
501,501,0,0658,10518,1
502,502,0,0658,10518,1
503,503,0,0658,10518,1
504,504,0,0658,10518,1
505,505,0,0658,-23464,1
506,506,0,0658,-23464,1
507,507,0,0658,-28318,1
508,508,0,0658,-28318,1
509,509,0,0658,17802,1
510,510,0,0658,17802,1
511,511,0,0658,5674,1
512,512,0,0658,5674,1
513,513,0,0658,22696,1
514,514,0,0658,22696,1
515,515,0,0658,25250,1
516,516,0,0658,25250,1
517,517,0,0658,-30071,1
518,518,0,0658,-30071,1
519,519,0,0658,10788,1
520,520,0,0658,10788,1
521,521,0,0658,10788,1
522,522,0,0658,10788,1
523,523,0,0658,10788,1
524,524,0,0658,10788,1
525,525,0,0658,10788,1
526,526,0,0658,10788,1
527,527,0,0658,10788,1
528,528,0,0658,10788,1
529,529,0,0658,10788,1
530,530,0,0658,-22384,1
531,531,0,0658,-22384,1
532,532,0,0658,-23998,1
533,533,0,0658,-23998,1
534,534,0,0658,-30454,1
535,535,0,0658,-30454,1
536,536,0,0658,9257,1
537,537,0,0658,9257,1
538,538,0,0658,-28505,1
539,539,0,0658,-28505,1
540,540,0,0658,17052,1
541,541,0,0658,17052,1
542,542,0,0658,2673,1
543,543,0,0658,2673,1
544,544,0,0658,10692,1
545,545,0,0658,10692,1
546,546,0,0658,10692,1
547,547,0,0658,10692,1
548,548,0,0658,10692,1
549,549,0,0658,10692,1
550,550,0,0658,10692,1
551,551,0,0658,10692,1
552,552,0,0658,10692,1
553,553,0,0658,10692,1
554,554,0,0658,10692,1
555,555,0,0658,-22768,1
556,556,0,0658,-22768,1
557,557,0,0658,-25534,1
558,558,0,0658,-25534,1
559,559,0,0658,28938,1
560,560,0,0658,28938,1
561,561,0,0658,-15319,1
562,562,0,0658,-15319,1
563,563,0,0658,4261,1
564,564,0,0658,4261,1
565,565,0,0658,17044,1
566,566,0,0658,17044,1
567,567,0,0658,2641,1
568,568,0,0658,2641,1
569,569,0,0658,10567,1
570,570,0,0658,10567,1
571,571,0,0658,10567,1
572,572,0,0658,10567,1
573,573,0,0658,10567,1
574,574,0,0658,10567,1
575,575,0,0658,10567,1
576,576,0,0658,10567,1
577,577,0,0658,10567,1
578,578,0,0658,10567,1
579,579,0,0658,10567,1
580,580,0,0658,-23268,1
581,581,0,0658,-23268,1
582,582,0,0658,-27534,1
583,583,0,0658,-27534,1
584,584,0,0658,20938,1
585,585,0,0658,20938,1
586,586,0,0658,18217,1
587,587,0,0658,18217,1
588,588,0,0658,7333,1
589,589,0,0658,7333,1
590,590,0,0658,29334,1
591,591,0,0658,29334,1
592,592,0,0658,-13734,1
593,593,0,0658,-13734,1
594,594,0,0658,10600,1
595,595,0,0658,10600,1
596,596,0,0658,10600,1
597,597,0,0658,10600,1
598,598,0,0658,10600,1
599,599,0,0658,10600,1
600,600,0,0658,10600,1
601,601,0,0658,10600,1
602,602,0,0658,10600,1
603,603,0,0658,10600,1
604,604,0,0658,10600,1
605,605,0,0658,-23136,1
606,606,0,0658,-23136,1
607,607,0,0658,-27006,1
608,608,0,0658,-27006,1
609,609,0,0658,23050,1
610,610,0,0658,23050,1
611,611,0,0658,26665,1
612,612,0,0658,26665,1
613,613,0,0658,-24411,1
614,614,0,0658,-24411,1
615,615,0,0658,-32105,1
616,616,0,0658,-32105,1
617,617,0,0658,2655,1
618,618,0,0658,2655,1
619,619,0,0658,10620,1
620,620,0,0658,10620,1
621,621,0,0658,10620,1
622,622,0,0658,10620,1
623,623,0,0658,10620,1
624,624,0,0658,10620,1
625,625,0,0658,10620,1
626,626,0,0658,10620,1
627,627,0,0658,10620,1
628,628,0,0658,10620,1
629,629,0,0658,10620,1
630,630,0,0658,-23056,1
631,631,0,0658,-23056,1
632,632,0,0658,-26686,1
633,633,0,0658,-26686,1
634,634,0,0658,24330,1
635,635,0,0658,24330,1
636,636,0,0658,31785,1
637,637,0,0658,31785,1
638,638,0,0658,-3930,1
639,639,0,0658,-3930,1
640,640,0,0658,-15719,1
641,641,0,0658,-15719,1
642,642,0,0658,2663,1
643,643,0,0658,2663,1
644,644,0,0658,10653,1
645,645,0,0658,10653,1
646,646,0,0658,10653,1
647,647,0,0658,10653,1
648,648,0,0658,10653,1
649,649,0,0658,10653,1
650,650,0,0658,10653,1
651,651,0,0658,10653,1
652,652,0,0658,10653,1
653,653,0,0658,10653,1
654,654,0,0658,10653,1
655,655,0,0658,-22924,1
656,656,0,0658,-22924,1
657,657,0,0658,-26158,1
658,658,0,0658,-26158,1
659,659,0,0658,26442,1
660,660,0,0658,26442,1
661,661,0,0658,-25303,1
662,662,0,0658,-25303,1
663,663,0,0658,29862,1
664,664,0,0658,29862,1
665,665,0,0658,-11621,1
666,666,0,0658,-11621,1
667,667,0,0658,19055,1
668,668,0,0658,19055,1
669,669,0,0658,10686,1
670,670,0,0658,10686,1
671,671,0,0658,10686,1
672,672,0,0658,10686,1
673,673,0,0658,10686,1
674,674,0,0658,10686,1
675,675,0,0658,10686,1
676,676,0,0658,10686,1
677,677,0,0658,10686,1
678,678,0,0658,10686,1
679,679,0,0658,10686,1
680,680,0,0658,-22792,1
681,681,0,0658,-22792,1
682,682,0,0658,-25630,1
683,683,0,0658,-25630,1
684,684,0,0658,28554,1
685,685,0,0658,28554,1
686,686,0,0658,-16855,1
687,687,0,0658,-16855,1
688,688,0,0658,-1883,1
689,689,0,0658,-1883,1
690,690,0,0658,-7530,1
691,691,0,0658,-7530,1
692,692,0,0658,-30118,1
693,693,0,0658,-30118,1
694,694,0,0658,10603,1
695,695,0,0658,10603,1
696,696,0,0658,10603,1
697,697,0,0658,10603,1
698,698,0,0658,10603,1
699,699,0,0658,10603,1
700,700,0,0658,10603,1
701,701,0,0658,10603,1
702,702,0,0658,10603,1
703,703,0,0658,10603,1
704,704,0,0658,10603,1
705,705,0,0658,-23124,1
706,706,0,0658,-23124,1
707,707,0,0658,-26958,1
708,708,0,0658,-26958,1
709,709,0,0658,23242,1
710,710,0,0658,23242,1
711,711,0,0658,27433,1
712,712,0,0658,27433,1
713,713,0,0658,-21339,1
714,714,0,0658,-21339,1
715,715,0,0658,-19818,1
716,716,0,0658,-19818,1
717,717,0,0658,-13736,1
718,718,0,0658,-13736,1
719,719,0,0658,10593,1
720,720,0,0658,10593,1
721,721,0,0658,10593,1
722,722,0,0658,10593,1
723,723,0,0658,10593,1
724,724,0,0658,10593,1
725,725,0,0658,10593,1
726,726,0,0658,10593,1
727,727,0,0658,10593,1
728,728,0,0658,10593,1
729,729,0,0658,10593,1
730,730,0,0658,-23164,1
731,731,0,0658,-23164,1
732,732,0,0658,-27118,1
733,733,0,0658,-27118,1
734,734,0,0658,22602,1
735,735,0,0658,22602,1
736,736,0,0658,24872,1
737,737,0,0658,24872,1
738,738,0,0658,-31582,1
739,739,0,0658,-31582,1
740,740,0,0658,4747,1
741,741,0,0658,4747,1
742,742,0,0658,18991,1
743,743,0,0658,18991,1
744,744,0,0658,10429,1
745,745,0,0658,10429,1
746,746,0,0658,10429,1
747,747,0,0658,10429,1
748,748,0,0658,10429,1
749,749,0,0658,10429,1
750,750,0,0658,10429,1
751,751,0,0658,10429,1
752,752,0,0658,10429,1
753,753,0,0658,10429,1
754,754,0,0658,10429,1
755,755,0,0658,-23820,1
756,756,0,0658,-23820,1
757,757,0,0658,-29742,1
758,758,0,0658,-29742,1
759,759,0,0658,12106,1
760,760,0,0658,12106,1
761,761,0,0658,-17112,1
762,762,0,0658,-17112,1
763,763,0,0658,-2910,1
764,764,0,0658,-2910,1
765,765,0,0658,-11639,1
766,766,0,0658,-11639,1
767,767,0,0658,18982,1
768,768,0,0658,18982,1
769,769,0,0658,10394,1
770,770,0,0658,10394,1
771,771,0,0658,10394,1
772,772,0,0658,10394,1
773,773,0,0658,10394,1
774,774,0,0658,10394,1
775,775,0,0658,10394,1
776,776,0,0658,10394,1
777,777,0,0658,10394,1
778,778,0,0658,10394,1
779,779,0,0658,10394,1
780,780,0,0658,-23960,1
781,781,0,0658,-23960,1
782,782,0,0658,-30302,1
783,783,0,0658,-30302,1
784,784,0,0658,9866,1
785,785,0,0658,9866,1
786,786,0,0658,-26072,1
787,787,0,0658,-26072,1
788,788,0,0658,26787,1
789,789,0,0658,26787,1
790,790,0,0658,-23923,1
791,791,0,0658,-23923,1
792,792,0,0658,-30153,1
793,793,0,0658,-30153,1
794,794,0,0658,10461,1
795,795,0,0658,10461,1
796,796,0,0658,10461,1
797,797,0,0658,10461,1
798,798,0,0658,10461,1
799,799,0,0658,10461,1
800,800,0,0658,10461,1
801,801,0,0658,10461,1
802,802,0,0658,10461,1
803,803,0,0658,10461,1
804,804,0,0658,10461,1
805,805,0,0658,-23692,1
806,806,0,0658,-23692,1
807,807,0,0658,-29230,1
808,808,0,0658,-29230,1
809,809,0,0658,14153,1
810,810,0,0658,14153,1
811,811,0,0658,-8921,1
812,812,0,0658,-8921,1
813,813,0,0658,29855,1
814,814,0,0658,29855,1
815,815,0,0658,-11649,1
816,816,0,0658,-11649,1
817,817,0,0658,18941,1
818,818,0,0658,18941,1
819,819,0,0658,10231,1
820,820,0,0658,10231,1
821,821,0,0658,10231,1
822,822,0,0658,10231,1
823,823,0,0658,10231,1
824,824,0,0658,10231,1
825,825,0,0658,10231,1
826,826,0,0658,10231,1
827,827,0,0658,10231,1
828,828,0,0658,10231,1
829,829,0,0658,10231,1
830,830,0,0658,-24612,1
831,831,0,0658,-24612,1
832,832,0,0658,32626,1
833,833,0,0658,32626,1
834,834,0,0658,-567,1
835,835,0,0658,-567,1
836,836,0,0658,-2265,1
837,837,0,0658,-2265,1
838,838,0,0658,-9058,1
839,839,0,0658,-9058,1
840,840,0,0658,29305,1
841,841,0,0658,29305,1
842,842,0,0658,-13849,1
843,843,0,0658,-13849,1
844,844,0,0658,10142,1
845,845,0,0658,10142,1
846,846,0,0658,10142,1
847,847,0,0658,10142,1
848,848,0,0658,10142,1
849,849,0,0658,10142,1
850,850,0,0658,10142,1
851,851,0,0658,10142,1
852,852,0,0658,10142,1
853,853,0,0658,10142,1
854,854,0,0658,10142,1
855,855,0,0658,-24968,1
856,856,0,0658,-24968,1
857,857,0,0658,31202,1
858,858,0,0658,31202,1
859,859,0,0658,-6262,1
860,860,0,0658,-6262,1
861,861,0,0658,-25048,1
862,862,0,0658,-25048,1
863,863,0,0658,30881,1
864,864,0,0658,30881,1
865,865,0,0658,-7546,1
866,866,0,0658,-7546,1
867,867,0,0658,-30181,1
868,868,0,0658,-30181,1
869,869,0,0658,10351,1
870,870,0,0658,10351,1
871,871,0,0658,10351,1
872,872,0,0658,10351,1
873,873,0,0658,10351,1
874,874,0,0658,10351,1
875,875,0,0658,10351,1
876,876,0,0658,10351,1
877,877,0,0658,10351,1
878,878,0,0658,10351,1
879,879,0,0658,10351,1
880,880,0,0658,-24132,1
881,881,0,0658,-24132,1
882,882,0,0658,-30990,1
883,883,0,0658,-30990,1
884,884,0,0658,7114,1
885,885,0,0658,7114,1
886,886,0,0658,28456,1
887,887,0,0658,28456,1
888,888,0,0658,-17248,1
889,889,0,0658,-17248,1
890,890,0,0658,-3453,1
891,891,0,0658,-3453,1
892,892,0,0658,-13811,1
893,893,0,0658,-13811,1
894,894,0,0658,10294,1
895,895,0,0658,10294,1
896,896,0,0658,10294,1
897,897,0,0658,10294,1
898,898,0,0658,10294,1
899,899,0,0658,10294,1
900,900,0,0658,10294,1
901,901,0,0658,10294,1
902,902,0,0658,10294,1
903,903,0,0658,10294,1
904,904,0,0658,10294,1
905,905,0,0658,-24360,1
906,906,0,0658,-24360,1
907,907,0,0658,-31902,1
908,908,0,0658,-31902,1
909,909,0,0658,3465,1
910,910,0,0658,3465,1
911,911,0,0658,13863,1
912,912,0,0658,13863,1
913,913,0,0658,-10082,1
914,914,0,0658,-10082,1
915,915,0,0658,25208,1
916,916,0,0658,25208,1
917,917,0,0658,-30239,1
918,918,0,0658,-30239,1
919,919,0,0658,10116,1
920,920,0,0658,10116,1
921,921,0,0658,10116,1
922,922,0,0658,10116,1
923,923,0,0658,10116,1
924,924,0,0658,10116,1
925,925,0,0658,10116,1
926,926,0,0658,10116,1
927,927,0,0658,10116,1
928,928,0,0658,10116,1
929,929,0,0658,10116,1
930,930,0,0658,-25072,1
931,931,0,0658,-25072,1
932,932,0,0658,30786,1
933,933,0,0658,30786,1
934,934,0,0658,-7927,1
935,935,0,0658,-7927,1
936,936,0,0658,-31705,1
937,937,0,0658,-31705,1
938,938,0,0658,4254,1
939,939,0,0658,4254,1
940,940,0,0658,17018,1
941,941,0,0658,17018,1
942,942,0,0658,2537,1
943,943,0,0658,2537,1
944,944,0,0658,10148,1
945,945,0,0658,10148,1
946,946,0,0658,10148,1
947,947,0,0658,10148,1
948,948,0,0658,10148,1
949,949,0,0658,10148,1
950,950,0,0658,10148,1
951,951,0,0658,10148,1
952,952,0,0658,10148,1
953,953,0,0658,10148,1
954,954,0,0658,10148,1
955,955,0,0658,-24944,1
956,956,0,0658,-24944,1
957,957,0,0658,31298,1
958,958,0,0658,31298,1
959,959,0,0658,-5879,1
960,960,0,0658,-5879,1
961,961,0,0658,-23513,1
962,962,0,0658,-23513,1
963,963,0,0658,-28514,1
964,964,0,0658,-28514,1
965,965,0,0658,17018,1
